"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"GBR","United Kingdom","T","Total","TOTAL","Total","2015","2015",65110034,,
"GBR","United Kingdom","T","Total","TOTAL","Total","2016","2016",65648054,,
"GBR","United Kingdom","T","Total","TOTAL","Total","2017","2017",66040229,,
"GBR","United Kingdom","T","Total","TOTAL","Total","2018","2018",66435550,,
"GBR","United Kingdom","T","Total","TOTAL","Total","2019","2019",66796807,,
"GBR","United Kingdom","T","Total","TOTAL","Total","2020","2020",67081234,,
"GBR","United Kingdom","T","Total","TOTAL","Total","2021","2021",67026292,,
"USA","United States","T","Total","TOTAL","Total","1995","1995",266278393,,
"USA","United States","T","Total","TOTAL","Total","1996","1996",269394284,,
"USA","United States","T","Total","TOTAL","Total","1997","1997",272646925,,
"USA","United States","T","Total","TOTAL","Total","1998","1998",275854104,,
"USA","United States","T","Total","TOTAL","Total","1999","1999",279040168,,
"USA","United States","T","Total","TOTAL","Total","2000","2000",282162411,,
"USA","United States","T","Total","TOTAL","Total","2001","2001",284968955,,
"USA","United States","T","Total","TOTAL","Total","2002","2002",287625193,,
"USA","United States","T","Total","TOTAL","Total","2003","2003",290107933,,
"USA","United States","T","Total","TOTAL","Total","2004","2004",292805298,,
"USA","United States","T","Total","TOTAL","Total","2005","2005",295516599,,
"USA","United States","T","Total","TOTAL","Total","2006","2006",298379912,,
"USA","United States","T","Total","TOTAL","Total","2007","2007",301231207,,
"USA","United States","T","Total","TOTAL","Total","2008","2008",304093966,,
"USA","United States","T","Total","TOTAL","Total","2009","2009",306771529,,
"USA","United States","T","Total","TOTAL","Total","2010","2010",309327143,,
"USA","United States","T","Total","TOTAL","Total","2011","2011",311583481,,
"USA","United States","T","Total","TOTAL","Total","2012","2012",313877662,,
"USA","United States","T","Total","TOTAL","Total","2013","2013",316059947,,
"USA","United States","T","Total","TOTAL","Total","2014","2014",318386329,,
"USA","United States","T","Total","TOTAL","Total","2015","2015",320738994,,
"USA","United States","T","Total","TOTAL","Total","2016","2016",323071755,,
"USA","United States","T","Total","TOTAL","Total","2017","2017",325122128,,
"USA","United States","T","Total","TOTAL","Total","2018","2018",326838199,,
"USA","United States","T","Total","TOTAL","Total","2019","2019",328329953,,
"USA","United States","T","Total","TOTAL","Total","2020","2020",331511512,,
"USA","United States","T","Total","TOTAL","Total","2021","2021",332031554,,
"ARG","Argentina","T","Total","TOTAL","Total","1995","1995",34779096,,
"ARG","Argentina","T","Total","TOTAL","Total","1996","1996",35195575,,
"ARG","Argentina","T","Total","TOTAL","Total","1997","1997",35604362,,
"ARG","Argentina","T","Total","TOTAL","Total","1998","1998",36005387,,
"ARG","Argentina","T","Total","TOTAL","Total","1999","1999",36398577,,
"ARG","Argentina","T","Total","TOTAL","Total","2000","2000",36783859,,
"ARG","Argentina","T","Total","TOTAL","Total","2001","2001",37156654,,
"ARG","Argentina","T","Total","TOTAL","Total","2002","2002",37537783,,
"ARG","Argentina","T","Total","TOTAL","Total","2003","2003",37927463,,
"ARG","Argentina","T","Total","TOTAL","Total","2004","2004",38325927,,
"ARG","Argentina","T","Total","TOTAL","Total","2005","2005",38733406,,
"ARG","Argentina","T","Total","TOTAL","Total","2006","2006",39127239,,
"ARG","Argentina","T","Total","TOTAL","Total","2007","2007",39529440,,
"ARG","Argentina","T","Total","TOTAL","Total","2008","2008",39940234,,
"ARG","Argentina","T","Total","TOTAL","Total","2009","2009",40359828,,
"ARG","Argentina","T","Total","TOTAL","Total","2010","2010",40788453,,
"ARG","Argentina","T","Total","TOTAL","Total","2011","2011",41261490,,
"ARG","Argentina","T","Total","TOTAL","Total","2012","2012",41733271,,
"ARG","Argentina","T","Total","TOTAL","Total","2013","2013",42202935,,
"ARG","Argentina","T","Total","TOTAL","Total","2014","2014",42669500,,
"ARG","Argentina","T","Total","TOTAL","Total","2015","2015",43131966,,
"ARG","Argentina","T","Total","TOTAL","Total","2016","2016",43590368,,
"ARG","Argentina","T","Total","TOTAL","Total","2017","2017",44044811,,
"ARG","Argentina","T","Total","TOTAL","Total","2018","2018",44494502,,
"ARG","Argentina","T","Total","TOTAL","Total","2019","2019",44938712,,
"ARG","Argentina","T","Total","TOTAL","Total","2020","2020",45376763,,
"ARG","Argentina","T","Total","TOTAL","Total","2021","2021",45808747,,
"BRA","Brazil","T","Total","TOTAL","Total","1995","1995",161345581,,
"BRA","Brazil","T","Total","TOTAL","Total","1996","1996",163767821,,
"BRA","Brazil","T","Total","TOTAL","Total","1997","1997",166187066,,
"BRA","Brazil","T","Total","TOTAL","Total","1998","1998",168606400,,
"BRA","Brazil","T","Total","TOTAL","Total","1999","1999",171029011,,
"BRA","Brazil","T","Total","TOTAL","Total","2000","2000",173765726,,
"BRA","Brazil","T","Total","TOTAL","Total","2001","2001",176208646,,
"BRA","Brazil","T","Total","TOTAL","Total","2002","2002",178499255,,
"BRA","Brazil","T","Total","TOTAL","Total","2003","2003",180708344,,
"BRA","Brazil","T","Total","TOTAL","Total","2004","2004",182865043,,
"BRA","Brazil","T","Total","TOTAL","Total","2005","2005",184991143,,
"BRA","Brazil","T","Total","TOTAL","Total","2006","2006",187061610,,
"BRA","Brazil","T","Total","TOTAL","Total","2007","2007",189038268,,
"BRA","Brazil","T","Total","TOTAL","Total","2008","2008",191010274,,
"BRA","Brazil","T","Total","TOTAL","Total","2009","2009",192980905,,
"BRA","Brazil","T","Total","TOTAL","Total","2010","2010",194890682,,
"BRA","Brazil","T","Total","TOTAL","Total","2011","2011",196603732,,
"BRA","Brazil","T","Total","TOTAL","Total","2012","2012",198314934,,
"BRA","Brazil","T","Total","TOTAL","Total","2013","2013",200004188,,
"BRA","Brazil","T","Total","TOTAL","Total","2014","2014",201717541,,
"BRA","Brazil","T","Total","TOTAL","Total","2015","2015",203475683,,
"BRA","Brazil","T","Total","TOTAL","Total","2016","2016",205156587,,
"BRA","Brazil","T","Total","TOTAL","Total","2017","2017",206804741,,
"BRA","Brazil","T","Total","TOTAL","Total","2018","2018",208494900,,
"BRA","Brazil","T","Total","TOTAL","Total","2019","2019",210147125,,
"BRA","Brazil","T","Total","TOTAL","Total","2020","2020",211755692,,
"BRA","Brazil","T","Total","TOTAL","Total","2021","2021",213317639,,
"BGR","Bulgaria","T","Total","TOTAL","Total","1995","1995",8406067,,
"BGR","Bulgaria","T","Total","TOTAL","Total","1996","1996",8362826,,
"BGR","Bulgaria","T","Total","TOTAL","Total","1997","1997",8312068,,
"BGR","Bulgaria","T","Total","TOTAL","Total","1998","1998",8256786,,
"BGR","Bulgaria","T","Total","TOTAL","Total","1999","1999",8210624,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2000","2000",8170172,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2001","2001",8009141.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2002","2002",7837160.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2003","2003",7775326.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2004","2004",7716860,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2005","2005",7658972,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2006","2006",7601022,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2007","2007",7545337.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2008","2008",7492560.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2009","2009",7444442.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2010","2010",7395598.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2011","2011",7348327.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2012","2012",7305888,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2013","2013",7265114.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2014","2014",7223937.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2015","2015",7177991,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2016","2016",7127821.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2017","2017",7075946.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2018","2018",7025036.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2019","2019",6975760.5,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2020","2020",6934015,,
"BGR","Bulgaria","T","Total","TOTAL","Total","2021","2021",6877742.5,,
"CHL","Chile","T","Total","TOTAL","Total","1995","1995",14381249,,
"CHL","Chile","T","Total","TOTAL","Total","1996","1996",14584947,,
"CHL","Chile","T","Total","TOTAL","Total","1997","1997",14782706,,
"CHL","Chile","T","Total","TOTAL","Total","1998","1998",14974898,,
"CHL","Chile","T","Total","TOTAL","Total","1999","1999",15162353,,
"CHL","Chile","T","Total","TOTAL","Total","2000","2000",15343326,,
"CHL","Chile","T","Total","TOTAL","Total","2001","2001",15520049,,
"CHL","Chile","T","Total","TOTAL","Total","2002","2002",15691701,,
"CHL","Chile","T","Total","TOTAL","Total","2003","2003",15856977,,
"CHL","Chile","T","Total","TOTAL","Total","2004","2004",16022133,,
"CHL","Chile","T","Total","TOTAL","Total","2005","2005",16183489,,
"CHL","Chile","T","Total","TOTAL","Total","2006","2006",16347890,,
"CHL","Chile","T","Total","TOTAL","Total","2007","2007",16517933,,
"CHL","Chile","T","Total","TOTAL","Total","2008","2008",16697754,,
"CHL","Chile","T","Total","TOTAL","Total","2009","2009",16881078,,
"CHL","Chile","T","Total","TOTAL","Total","2010","2010",17063927,,
"CHL","Chile","T","Total","TOTAL","Total","2011","2011",17254159,,
"CHL","Chile","T","Total","TOTAL","Total","2012","2012",17443491,,
"CHL","Chile","T","Total","TOTAL","Total","2013","2013",17611902,,
"CHL","Chile","T","Total","TOTAL","Total","2014","2014",17787617,,
"CHL","Chile","T","Total","TOTAL","Total","2015","2015",17971423,,
"CHL","Chile","T","Total","TOTAL","Total","2016","2016",18167147,,
"CHL","Chile","T","Total","TOTAL","Total","2017","2017",18419192,,
"CHL","Chile","T","Total","TOTAL","Total","2018","2018",18751405,,
"CHL","Chile","T","Total","TOTAL","Total","2019","2019",19107216,,
"CHL","Chile","T","Total","TOTAL","Total","2020","2020",19458310,,
"CHL","Chile","T","Total","TOTAL","Total","2021","2021",19678363,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","1995","1995",1218144424,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","1996","1996",1228298839,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","1997","1997",1237801448,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","1998","1998",1246836105,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","1999","1999",1255433238,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2000","2000",1264099070,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2001","2001",1272739581,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2002","2002",1280926119,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2003","2003",1288873367,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2004","2004",1296816710,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2005","2005",1304887560,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2006","2006",1313086568,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2007","2007",1321513225,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2008","2008",1330167153,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2009","2009",1339125594,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2010","2010",1348191369,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2011","2011",1357095477,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2012","2012",1366560818,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2013","2013",1376100306,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2014","2014",1385189667,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2015","2015",1393715447,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2016","2016",1401889680,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2017","2017",1410275957,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2018","2018",1417069468,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2019","2019",1421864034,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2020","2020",1424929783,,
"CHN","China (People's Republic of)","T","Total","TOTAL","Total","2021","2021",1425893465,,
"COL","Colombia","T","Total","TOTAL","Total","1995","1995",36229830,,
"COL","Colombia","T","Total","TOTAL","Total","1996","1996",36830574,,
"COL","Colombia","T","Total","TOTAL","Total","1997","1997",37426532,,
"COL","Colombia","T","Total","TOTAL","Total","1998","1998",38012359,,
"COL","Colombia","T","Total","TOTAL","Total","1999","1999",38585016,,
"COL","Colombia","T","Total","TOTAL","Total","2000","2000",39140080,,
"COL","Colombia","T","Total","TOTAL","Total","2001","2001",39674811,,
"COL","Colombia","T","Total","TOTAL","Total","2002","2002",40190679,,
"COL","Colombia","T","Total","TOTAL","Total","2003","2003",40693254,,
"COL","Colombia","T","Total","TOTAL","Total","2004","2004",41188093,,
"COL","Colombia","T","Total","TOTAL","Total","2005","2005",41671878,,
"COL","Colombia","T","Total","TOTAL","Total","2006","2006",42170126,,
"COL","Colombia","T","Total","TOTAL","Total","2007","2007",42658630,,
"COL","Colombia","T","Total","TOTAL","Total","2008","2008",43134017,,
"COL","Colombia","T","Total","TOTAL","Total","2009","2009",43608630,,
"COL","Colombia","T","Total","TOTAL","Total","2010","2010",44086292,,
"COL","Colombia","T","Total","TOTAL","Total","2011","2011",44553416,,
"COL","Colombia","T","Total","TOTAL","Total","2012","2012",45001571,,
"COL","Colombia","T","Total","TOTAL","Total","2013","2013",45434942,,
"COL","Colombia","T","Total","TOTAL","Total","2014","2014",45866010,,
"COL","Colombia","T","Total","TOTAL","Total","2015","2015",46313898,,
"COL","Colombia","T","Total","TOTAL","Total","2016","2016",46830116,,
"COL","Colombia","T","Total","TOTAL","Total","2017","2017",47419200,,
"COL","Colombia","T","Total","TOTAL","Total","2018","2018",48258494,,
"COL","Colombia","T","Total","TOTAL","Total","2019","2019",49395678,,
"COL","Colombia","T","Total","TOTAL","Total","2020","2020",50407647,,
"COL","Colombia","T","Total","TOTAL","Total","2021","2021",51117378,,
"CRI","Costa Rica","T","Total","TOTAL","Total","1995","1995",3428278,,
"CRI","Costa Rica","T","Total","TOTAL","Total","1996","1996",3520866,,
"CRI","Costa Rica","T","Total","TOTAL","Total","1997","1997",3611224,,
"CRI","Costa Rica","T","Total","TOTAL","Total","1998","1998",3699939,,
"CRI","Costa Rica","T","Total","TOTAL","Total","1999","1999",3786841,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2000","2000",3872349,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2001","2001",3953393,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2002","2002",4022431,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2003","2003",4086405,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2004","2004",4151823,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2005","2005",4215248,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2006","2006",4278656,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2007","2007",4340390,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2008","2008",4404090,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2009","2009",4469337,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2010","2010",4533894,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2011","2011",4592149,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2012","2012",4652458.93050581,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2013","2013",4713168.14141015,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2014","2014",4773129.93384446,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2015","2015",4832233.8134651,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2016","2016",4890379.45221625,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2017","2017",4947489.59332252,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2018","2018",5003401.95767213,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2019","2019",5058007.14721902,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2020","2020",5111238.21646865,,
"CRI","Costa Rica","T","Total","TOTAL","Total","2021","2021",5163037.97091561,,
"HRV","Croatia","T","Total","TOTAL","Total","1995","1995",4807101,,
"HRV","Croatia","T","Total","TOTAL","Total","1996","1996",4758633,,
"HRV","Croatia","T","Total","TOTAL","Total","1997","1997",4711372,,
"HRV","Croatia","T","Total","TOTAL","Total","1998","1998",4659932,,
"HRV","Croatia","T","Total","TOTAL","Total","1999","1999",4605331,,
"HRV","Croatia","T","Total","TOTAL","Total","2000","2000",4548433,,
"HRV","Croatia","T","Total","TOTAL","Total","2001","2001",4299642,,
"HRV","Croatia","T","Total","TOTAL","Total","2002","2002",4302174,,
"HRV","Croatia","T","Total","TOTAL","Total","2003","2003",4303399,,
"HRV","Croatia","T","Total","TOTAL","Total","2004","2004",4304600,,
"HRV","Croatia","T","Total","TOTAL","Total","2005","2005",4310145,,
"HRV","Croatia","T","Total","TOTAL","Total","2006","2006",4311159,,
"HRV","Croatia","T","Total","TOTAL","Total","2007","2007",4310217,,
"HRV","Croatia","T","Total","TOTAL","Total","2008","2008",4309705,,
"HRV","Croatia","T","Total","TOTAL","Total","2009","2009",4305181,,
"HRV","Croatia","T","Total","TOTAL","Total","2010","2010",4295427,,
"HRV","Croatia","T","Total","TOTAL","Total","2011","2011",4280622,,
"HRV","Croatia","T","Total","TOTAL","Total","2012","2012",4267558,,
"HRV","Croatia","T","Total","TOTAL","Total","2013","2013",4255689,,
"HRV","Croatia","T","Total","TOTAL","Total","2014","2014",4238389,,
"HRV","Croatia","T","Total","TOTAL","Total","2015","2015",4203604,,
"HRV","Croatia","T","Total","TOTAL","Total","2016","2016",4174349,,
"HRV","Croatia","T","Total","TOTAL","Total","2017","2017",4124531,,
"HRV","Croatia","T","Total","TOTAL","Total","2018","2018",4087843,,
"HRV","Croatia","T","Total","TOTAL","Total","2019","2019",4065253,,
"HRV","Croatia","T","Total","TOTAL","Total","2020","2020",4047680,,
"HRV","Croatia","T","Total","TOTAL","Total","2021","2021",3878981,,
"CYP","Cyprus","T","Total","TOTAL","Total","1995","1995",650860,,
"CYP","Cyprus","T","Total","TOTAL","Total","1996","1996",661326,,
"CYP","Cyprus","T","Total","TOTAL","Total","1997","1997",670764,,
"CYP","Cyprus","T","Total","TOTAL","Total","1998","1998",679042,,
"CYP","Cyprus","T","Total","TOTAL","Total","1999","1999",686675,,
"CYP","Cyprus","T","Total","TOTAL","Total","2000","2000",694020,,
"CYP","Cyprus","T","Total","TOTAL","Total","2001","2001",701537,,
"CYP","Cyprus","T","Total","TOTAL","Total","2002","2002",709631,,
"CYP","Cyprus","T","Total","TOTAL","Total","2003","2003",718305,,
"CYP","Cyprus","T","Total","TOTAL","Total","2004","2004",727977,,
"CYP","Cyprus","T","Total","TOTAL","Total","2005","2005",738541,,
"CYP","Cyprus","T","Total","TOTAL","Total","2006","2006",750964,,
"CYP","Cyprus","T","Total","TOTAL","Total","2007","2007",767128,,
"CYP","Cyprus","T","Total","TOTAL","Total","2008","2008",786630,,
"CYP","Cyprus","T","Total","TOTAL","Total","2009","2009",808038,,
"CYP","Cyprus","T","Total","TOTAL","Total","2010","2010",829444,,
"CYP","Cyprus","T","Total","TOTAL","Total","2011","2011",850882,,
"CYP","Cyprus","T","Total","TOTAL","Total","2012","2012",863945,,
"CYP","Cyprus","T","Total","TOTAL","Total","2013","2013",861938,,
"CYP","Cyprus","T","Total","TOTAL","Total","2014","2014",852511,,
"CYP","Cyprus","T","Total","TOTAL","Total","2015","2015",847662,,
"CYP","Cyprus","T","Total","TOTAL","Total","2016","2016",851559,,
"CYP","Cyprus","T","Total","TOTAL","Total","2017","2017",859520,,
"CYP","Cyprus","T","Total","TOTAL","Total","2018","2018",870071,,
"CYP","Cyprus","T","Total","TOTAL","Total","2019","2019",881949,,
"CYP","Cyprus","T","Total","TOTAL","Total","2020","2020",892006,,
"CYP","Cyprus","T","Total","TOTAL","Total","2021","2021",900357,,
"EST","Estonia","T","Total","TOTAL","Total","1995","1995",1436634,,
"EST","Estonia","T","Total","TOTAL","Total","1996","1996",1415594,,
"EST","Estonia","T","Total","TOTAL","Total","1997","1997",1399535,,
"EST","Estonia","T","Total","TOTAL","Total","1998","1998",1386156,,
"EST","Estonia","T","Total","TOTAL","Total","1999","1999",1375654,,
"EST","Estonia","T","Total","TOTAL","Total","2000","2000",1396985,,
"EST","Estonia","T","Total","TOTAL","Total","2001","2001",1388115,,
"EST","Estonia","T","Total","TOTAL","Total","2002","2002",1379350,,
"EST","Estonia","T","Total","TOTAL","Total","2003","2003",1370720,,
"EST","Estonia","T","Total","TOTAL","Total","2004","2004",1362550,,
"EST","Estonia","T","Total","TOTAL","Total","2005","2005",1354775,,
"EST","Estonia","T","Total","TOTAL","Total","2006","2006",1346810,,
"EST","Estonia","T","Total","TOTAL","Total","2007","2007",1340680,,
"EST","Estonia","T","Total","TOTAL","Total","2008","2008",1337090,,
"EST","Estonia","T","Total","TOTAL","Total","2009","2009",1334515,,
"EST","Estonia","T","Total","TOTAL","Total","2010","2010",1331475,,
"EST","Estonia","T","Total","TOTAL","Total","2011","2011",1327439,,
"EST","Estonia","T","Total","TOTAL","Total","2012","2012",1322696,,
"EST","Estonia","T","Total","TOTAL","Total","2013","2013",1317997,,
"EST","Estonia","T","Total","TOTAL","Total","2014","2014",1314545,,
"EST","Estonia","T","Total","TOTAL","Total","2015","2015",1314608,,
"EST","Estonia","T","Total","TOTAL","Total","2016","2016",1315790,,
"EST","Estonia","T","Total","TOTAL","Total","2017","2017",1317384,,
"EST","Estonia","T","Total","TOTAL","Total","2018","2018",1321977,,
"EST","Estonia","T","Total","TOTAL","Total","2019","2019",1326855,,
"EST","Estonia","T","Total","TOTAL","Total","2020","2020",1329479,,
"EST","Estonia","T","Total","TOTAL","Total","2021","2021",1330932,,
"IND","India","T","Total","TOTAL","Total","1995","1995",964279130,,
"IND","India","T","Total","TOTAL","Total","1996","1996",983281215,,
"IND","India","T","Total","TOTAL","Total","1997","1997",1002335230,,
"IND","India","T","Total","TOTAL","Total","1998","1998",1021434576,,
"IND","India","T","Total","TOTAL","Total","1999","1999",1040500052,,
"IND","India","T","Total","TOTAL","Total","2000","2000",1059633677,,
"IND","India","T","Total","TOTAL","Total","2001","2001",1078970908,,
"IND","India","T","Total","TOTAL","Total","2002","2002",1098313040,,
"IND","India","T","Total","TOTAL","Total","2003","2003",1117415124,,
"IND","India","T","Total","TOTAL","Total","2004","2004",1136264580,,
"IND","India","T","Total","TOTAL","Total","2005","2005",1154638709,,
"IND","India","T","Total","TOTAL","Total","2006","2006",1172373786,,
"IND","India","T","Total","TOTAL","Total","2007","2007",1189691811,,
"IND","India","T","Total","TOTAL","Total","2008","2008",1206734805,,
"IND","India","T","Total","TOTAL","Total","2009","2009",1223640159,,
"IND","India","T","Total","TOTAL","Total","2010","2010",1240613620,,
"IND","India","T","Total","TOTAL","Total","2011","2011",1257621190,,
"IND","India","T","Total","TOTAL","Total","2012","2012",1274487217,,
"IND","India","T","Total","TOTAL","Total","2013","2013",1291132067,,
"IND","India","T","Total","TOTAL","Total","2014","2014",1307246512,,
"IND","India","T","Total","TOTAL","Total","2015","2015",1322866502,,
"IND","India","T","Total","TOTAL","Total","2016","2016",1338636340,,
"IND","India","T","Total","TOTAL","Total","2017","2017",1354195678,,
"IND","India","T","Total","TOTAL","Total","2018","2018",1369003306,,
"IND","India","T","Total","TOTAL","Total","2019","2019",1383112051,,
"IND","India","T","Total","TOTAL","Total","2020","2020",1396387126,,
"IND","India","T","Total","TOTAL","Total","2021","2021",1407563842,,
"IDN","Indonesia","T","Total","TOTAL","Total","1995","1995",196934257,,
"IDN","Indonesia","T","Total","TOTAL","Total","1996","1996",199901231,,
"IDN","Indonesia","T","Total","TOTAL","Total","1997","1997",202826444,,
"IDN","Indonesia","T","Total","TOTAL","Total","1998","1998",205724597,,
"IDN","Indonesia","T","Total","TOTAL","Total","1999","1999",208615171,,
"IDN","Indonesia","T","Total","TOTAL","Total","2000","2000",211513822,,
"IDN","Indonesia","T","Total","TOTAL","Total","2001","2001",214427419,,
"IDN","Indonesia","T","Total","TOTAL","Total","2002","2002",217357790,,
"IDN","Indonesia","T","Total","TOTAL","Total","2003","2003",220309473,,
"IDN","Indonesia","T","Total","TOTAL","Total","2004","2004",223285666,,
"IDN","Indonesia","T","Total","TOTAL","Total","2005","2005",226289468,,
"IDN","Indonesia","T","Total","TOTAL","Total","2006","2006",229318262,,
"IDN","Indonesia","T","Total","TOTAL","Total","2007","2007",232374239,,
"IDN","Indonesia","T","Total","TOTAL","Total","2008","2008",235469755,,
"IDN","Indonesia","T","Total","TOTAL","Total","2009","2009",238620554,,
"IDN","Indonesia","T","Total","TOTAL","Total","2010","2010",241834226,,
"IDN","Indonesia","T","Total","TOTAL","Total","2011","2011",245115988,,
"IDN","Indonesia","T","Total","TOTAL","Total","2012","2012",248451714,,
"IDN","Indonesia","T","Total","TOTAL","Total","2013","2013",251805314,,
"IDN","Indonesia","T","Total","TOTAL","Total","2014","2014",255128076,,
"IDN","Indonesia","T","Total","TOTAL","Total","2015","2015",255587900,,
"IDN","Indonesia","T","Total","TOTAL","Total","2016","2016",258496500,,
"IDN","Indonesia","T","Total","TOTAL","Total","2017","2017",261355500,,
"IDN","Indonesia","T","Total","TOTAL","Total","2018","2018",264161600,,
"IDN","Indonesia","T","Total","TOTAL","Total","2019","2019",266911900,,
"IDN","Indonesia","T","Total","TOTAL","Total","2020","2020",269603400,,
"IDN","Indonesia","T","Total","TOTAL","Total","2021","2021",272248500,,
"ISR","Israel","T","Total","TOTAL","Total","1995","1995",5544900,,
"ISR","Israel","T","Total","TOTAL","Total","1996","1996",5685100,,
"ISR","Israel","T","Total","TOTAL","Total","1997","1997",5828900,,
"ISR","Israel","T","Total","TOTAL","Total","1998","1998",5970700,,
"ISR","Israel","T","Total","TOTAL","Total","1999","1999",6125300,,
"ISR","Israel","T","Total","TOTAL","Total","2000","2000",6289200,,
"ISR","Israel","T","Total","TOTAL","Total","2001","2001",6439037,,
"ISR","Israel","T","Total","TOTAL","Total","2002","2002",6569957,,
"ISR","Israel","T","Total","TOTAL","Total","2003","2003",6689748,,
"ISR","Israel","T","Total","TOTAL","Total","2004","2004",6808969,,
"ISR","Israel","T","Total","TOTAL","Total","2005","2005",6930128,,
"ISR","Israel","T","Total","TOTAL","Total","2006","2006",7053707,,
"ISR","Israel","T","Total","TOTAL","Total","2007","2007",7180160,,
"ISR","Israel","T","Total","TOTAL","Total","2008","2008",7331353,,
"ISR","Israel","T","Total","TOTAL","Total","2009","2009",7485565,,
"ISR","Israel","T","Total","TOTAL","Total","2010","2010",7623561,,
"ISR","Israel","T","Total","TOTAL","Total","2011","2011",7765832,,
"ISR","Israel","T","Total","TOTAL","Total","2012","2012",7910525,,
"ISR","Israel","T","Total","TOTAL","Total","2013","2013",8059456,,
"ISR","Israel","T","Total","TOTAL","Total","2014","2014",8215668,,
"ISR","Israel","T","Total","TOTAL","Total","2015","2015",8380149,,
"ISR","Israel","T","Total","TOTAL","Total","2016","2016",8546009,,
"ISR","Israel","T","Total","TOTAL","Total","2017","2017",8713268,,
"ISR","Israel","T","Total","TOTAL","Total","2018","2018",8882764,,
"ISR","Israel","T","Total","TOTAL","Total","2019","2019",9054026,,
"ISR","Israel","T","Total","TOTAL","Total","2020","2020",9215113,,
